! FILETYPE CSV
! VERSION 3.0,1
! TIMESTAMP Tuesday, 02 March 2021 10:48:52
! TIMEZONE (UTC+08:00) Kuala Lumpur, Singapore
! NAME Keysight Technologies
! MODEL N9916A
! SERIAL MY58312356
! FIRMWARE_VERSION A.11.26
! CORRECTION 
! Application SA
! SA Frequency Scan
!  CenterFreq 4250000000
!  SpanFreq 100000
!  Num TracePoints 20001
!  ResolutionBW 3
!  VideoBW 3
!  RF Attenuation 0
!  Preamp OFF
!  External Gain 0
!  Detector Average
!  TraceAvgCount 16 / 16
! Missing Trace TIMESTAMP... measurement incomplete... try using Single Sweep
! CHECKSUM 1216469549
! DATA Freq,SA Average,SA Blank,SA Blank,SA Blank
! FREQ UNIT Hz
! DATA UNIT dBm
BEGIN
4249950000,-131.859284881571,0,0,0
4249950005,-131.671837395101,0,0,0
4249950010,-131.107199216723,0,0,0
4249950015,-131.834799947437,0,0,0
4249950020,-133.446713867808,0,0,0
4249950025,-132.210417817555,0,0,0
4249950030,-131.323419109395,0,0,0
4249950035,-131.81201841686,0,0,0
4249950040,-133.740414973299,0,0,0
4249950045,-134.563450749392,0,0,0
4249950050,-132.245780012196,0,0,0
4249950055,-131.43161666888,0,0,0
4249950060,-130.67399191292,0,0,0
4249950065,-130.530709577863,0,0,0
4249950070,-131.084985703642,0,0,0
4249950075,-132.520129363959,0,0,0
4249950080,-134.816395557787,0,0,0
4249950085,-132.836362010045,0,0,0
4249950090,-132.673806890454,0,0,0
4249950095,-133.974879778234,0,0,0
4249950100,-132.031652723636,0,0,0
4249950105,-133.266467213047,0,0,0
4249950110,-133.018412587302,0,0,0
4249950115,-130.973388201422,0,0,0
4249950120,-132.096068011684,0,0,0
4249950125,-132.958313997538,0,0,0
4249950130,-131.312664124364,0,0,0
4249950135,-132.951934975501,0,0,0
4249950140,-132.680059361625,0,0,0
4249950145,-131.342301799377,0,0,0
4249950150,-132.951395705228,0,0,0
4249950155,-132.6836908219,0,0,0
4249950160,-132.55550503918,0,0,0
4249950165,-132.48377220093,0,0,0
4249950170,-132.015640934504,0,0,0
4249950175,-131.847953681413,0,0,0
4249950180,-133.656555031464,0,0,0
4249950185,-132.704096906177,0,0,0
4249950190,-132.905247504927,0,0,0
4249950195,-131.961824004979,0,0,0
4249950200,-133.720947553515,0,0,0
4249950205,-133.325773586804,0,0,0
4249950210,-131.529968987133,0,0,0
4249950215,-133.438311179531,0,0,0
4249950220,-132.790760885922,0,0,0
4249950225,-131.963285390125,0,0,0
4249950230,-131.949986793674,0,0,0
4249950235,-132.541615054422,0,0,0
4249950240,-132.32239870075,0,0,0
4249950245,-133.322221177953,0,0,0
4249950250,-133.150815042615,0,0,0
4249950255,-131.36068706043,0,0,0
4249950260,-131.485965672385,0,0,0
4249950265,-132.467777466656,0,0,0
4249950270,-131.865111307795,0,0,0
4249950275,-132.318788890282,0,0,0
4249950280,-133.046016847371,0,0,0
4249950285,-132.053461682635,0,0,0
4249950290,-131.341905090147,0,0,0
4249950295,-132.860372156953,0,0,0
4249950300,-133.607148130386,0,0,0
4249950305,-133.023844004193,0,0,0
4249950310,-132.713839814947,0,0,0
4249950315,-133.730639876218,0,0,0
4249950320,-132.582762652201,0,0,0
4249950325,-130.957950557608,0,0,0
4249950330,-131.511603097271,0,0,0
4249950335,-131.463140056286,0,0,0
4249950340,-131.500746209048,0,0,0
4249950345,-131.775114987958,0,0,0
4249950350,-131.993268935738,0,0,0
4249950355,-132.750274720825,0,0,0
4249950360,-132.889579929513,0,0,0
4249950365,-132.448544905815,0,0,0
4249950370,-133.575173999068,0,0,0
4249950375,-133.431685918128,0,0,0
4249950380,-132.482669371914,0,0,0
4249950385,-131.758905429055,0,0,0
4249950390,-131.290472667811,0,0,0
4249950395,-132.213986733209,0,0,0
4249950400,-130.869716469747,0,0,0
4249950405,-133.384757830062,0,0,0
4249950410,-132.3813857649,0,0,0
4249950415,-132.564076114922,0,0,0
4249950420,-132.949885950435,0,0,0
4249950425,-132.99937202511,0,0,0
4249950430,-132.05418386239,0,0,0
4249950435,-131.559673212488,0,0,0
4249950440,-131.488990922131,0,0,0
4249950445,-131.571060854116,0,0,0
4249950450,-131.37274799223,0,0,0
4249950455,-133.213192689431,0,0,0
4249950460,-133.614652221092,0,0,0
4249950465,-133.620336018274,0,0,0
4249950470,-132.342519904355,0,0,0
4249950475,-132.905733289208,0,0,0
4249950480,-131.411223246014,0,0,0
4249950485,-131.43676609725,0,0,0
4249950490,-133.494962202939,0,0,0
4249950495,-133.36714269867,0,0,0
4249950500,-131.638445498999,0,0,0
4249950505,-132.549224043796,0,0,0
4249950510,-132.651862486167,0,0,0
4249950515,-132.884691262867,0,0,0
4249950520,-133.754672809302,0,0,0
4249950525,-133.181937961373,0,0,0
4249950530,-133.623633590463,0,0,0
4249950535,-133.436962621845,0,0,0
4249950540,-132.467633828765,0,0,0
4249950545,-131.360320680369,0,0,0
4249950550,-131.651831995316,0,0,0
4249950555,-132.547140102767,0,0,0
4249950560,-130.673380502942,0,0,0
4249950565,-132.28538140541,0,0,0
4249950570,-133.537399319727,0,0,0
4249950575,-132.716248534388,0,0,0
4249950580,-132.111977222874,0,0,0
4249950585,-132.529941753794,0,0,0
4249950590,-132.639922658791,0,0,0
4249950595,-130.805633948329,0,0,0
4249950600,-132.206351687655,0,0,0
4249950605,-131.161989644026,0,0,0
4249950610,-132.582998870008,0,0,0
4249950615,-131.853442726765,0,0,0
4249950620,-132.009010930896,0,0,0
4249950625,-132.447168253005,0,0,0
4249950630,-133.773011550666,0,0,0
4249950635,-134.021616584225,0,0,0
4249950640,-131.543238131387,0,0,0
4249950645,-133.389081713982,0,0,0
4249950650,-132.821725600275,0,0,0
4249950655,-132.695047425562,0,0,0
4249950660,-132.46039130177,0,0,0
4249950665,-132.077934031947,0,0,0
4249950670,-132.928427916036,0,0,0
4249950675,-133.243897546202,0,0,0
4249950680,-132.072923283,0,0,0
4249950685,-131.733280791859,0,0,0
4249950690,-133.103654017947,0,0,0
4249950695,-132.900395107968,0,0,0
4249950700,-133.581820883528,0,0,0
4249950705,-133.934948085475,0,0,0
4249950710,-132.240392161769,0,0,0
4249950715,-132.773856269511,0,0,0
4249950720,-132.924212367911,0,0,0
4249950725,-132.521724818858,0,0,0
4249950730,-132.999645384173,0,0,0
4249950735,-132.385709053712,0,0,0
4249950740,-133.534074825857,0,0,0
4249950745,-131.607187450353,0,0,0
4249950750,-131.179945906318,0,0,0
4249950755,-132.155856866527,0,0,0
4249950760,-130.328898164174,0,0,0
4249950765,-132.846600096377,0,0,0
4249950770,-133.942453640649,0,0,0
4249950775,-133.185681481138,0,0,0
4249950780,-133.144206181339,0,0,0
4249950785,-132.41412202735,0,0,0
4249950790,-132.561149774202,0,0,0
4249950795,-132.561667248119,0,0,0
4249950800,-133.129239368149,0,0,0
4249950805,-133.961310986708,0,0,0
4249950810,-133.023631116052,0,0,0
4249950815,-132.626009686394,0,0,0
4249950820,-134.592601833656,0,0,0
4249950825,-133.296448936137,0,0,0
4249950830,-132.166016071694,0,0,0
4249950835,-134.056378785647,0,0,0
4249950840,-133.10051915834,0,0,0
4249950845,-132.465451728128,0,0,0
4249950850,-132.046189405842,0,0,0
4249950855,-131.875408502713,0,0,0
4249950860,-131.753010919976,0,0,0
4249950865,-132.65202278785,0,0,0
4249950870,-131.487958284085,0,0,0
4249950875,-131.34909683844,0,0,0
4249950880,-132.120406409305,0,0,0
4249950885,-131.616192709462,0,0,0
4249950890,-131.098461283945,0,0,0
4249950895,-131.533605464856,0,0,0
4249950900,-133.110267778884,0,0,0
4249950905,-132.06408831986,0,0,0
4249950910,-132.071703716193,0,0,0
4249950915,-132.692888903307,0,0,0
4249950920,-131.908559477382,0,0,0
4249950925,-131.923578939677,0,0,0
4249950930,-131.350345554893,0,0,0
4249950935,-132.881368468291,0,0,0
4249950940,-132.65318177557,0,0,0
4249950945,-133.945928392749,0,0,0
4249950950,-133.441019623264,0,0,0
4249950955,-132.197989299925,0,0,0
4249950960,-132.008059857307,0,0,0
4249950965,-131.755521539216,0,0,0
4249950970,-132.070293764543,0,0,0
4249950975,-130.925126919516,0,0,0
4249950980,-133.343392306214,0,0,0
4249950985,-132.833181410542,0,0,0
4249950990,-134.045949371141,0,0,0
4249950995,-133.501863293243,0,0,0
4249951000,-133.547025701892,0,0,0
4249951005,-133.696462296496,0,0,0
4249951010,-132.333316792758,0,0,0
4249951015,-130.794690177915,0,0,0
4249951020,-130.172728531147,0,0,0
4249951025,-131.264442493141,0,0,0
4249951030,-131.235468492254,0,0,0
4249951035,-131.059545419605,0,0,0
4249951040,-131.825505797372,0,0,0
4249951045,-133.93949811758,0,0,0
4249951050,-133.773250415563,0,0,0
4249951055,-133.099864810771,0,0,0
4249951060,-131.046297481231,0,0,0
4249951065,-132.872927959007,0,0,0
4249951070,-131.127707686389,0,0,0
4249951075,-131.187838581508,0,0,0
4249951080,-131.139176057811,0,0,0
4249951085,-132.855733792868,0,0,0
4249951090,-132.258159633957,0,0,0
4249951095,-132.012137935099,0,0,0
4249951100,-133.348678126496,0,0,0
4249951105,-132.993360860835,0,0,0
4249951110,-133.179853268332,0,0,0
4249951115,-131.81283032868,0,0,0
4249951120,-131.273450358801,0,0,0
4249951125,-132.912875798354,0,0,0
4249951130,-130.29774645687,0,0,0
4249951135,-133.836981566435,0,0,0
4249951140,-132.673352113024,0,0,0
4249951145,-132.829409072432,0,0,0
4249951150,-133.768022115178,0,0,0
4249951155,-132.627162452676,0,0,0
4249951160,-132.770986306756,0,0,0
4249951165,-133.190734918911,0,0,0
4249951170,-132.22280781696,0,0,0
4249951175,-133.489606170508,0,0,0
4249951180,-133.795510200479,0,0,0
4249951185,-132.093483592848,0,0,0
4249951190,-132.992666853134,0,0,0
4249951195,-132.534387084469,0,0,0
4249951200,-132.840649413341,0,0,0
4249951205,-131.286844066283,0,0,0
4249951210,-130.844513803568,0,0,0
4249951215,-130.480995810818,0,0,0
4249951220,-132.386175542251,0,0,0
4249951225,-132.272338009939,0,0,0
4249951230,-132.474779756184,0,0,0
4249951235,-131.748015917054,0,0,0
4249951240,-133.004476164306,0,0,0
4249951245,-131.587608611097,0,0,0
4249951250,-130.789752701521,0,0,0
4249951255,-131.081120723734,0,0,0
4249951260,-133.04722682215,0,0,0
4249951265,-132.619643746542,0,0,0
4249951270,-133.211974759216,0,0,0
4249951275,-133.240302605006,0,0,0
4249951280,-132.678005647256,0,0,0
4249951285,-132.834184188193,0,0,0
4249951290,-132.059747634364,0,0,0
4249951295,-131.690450146177,0,0,0
4249951300,-131.602505778854,0,0,0
4249951305,-132.599137821796,0,0,0
4249951310,-132.888432148334,0,0,0
4249951315,-134.826831969836,0,0,0
4249951320,-133.22644863442,0,0,0
4249951325,-132.599116013004,0,0,0
4249951330,-133.004141402258,0,0,0
4249951335,-133.014655220404,0,0,0
4249951340,-131.824971848441,0,0,0
4249951345,-132.73480298339,0,0,0
4249951350,-132.808149840875,0,0,0
4249951355,-131.910559609638,0,0,0
4249951360,-131.538417291006,0,0,0
4249951365,-131.352645133639,0,0,0
4249951370,-132.394795003207,0,0,0
4249951375,-133.023759262637,0,0,0
4249951380,-133.526772692826,0,0,0
4249951385,-133.783489514802,0,0,0
4249951390,-134.71983635967,0,0,0
4249951395,-131.836749133559,0,0,0
4249951400,-133.403341167958,0,0,0
4249951405,-131.552292147229,0,0,0
4249951410,-132.664783629925,0,0,0
4249951415,-131.701444644022,0,0,0
4249951420,-131.752827449206,0,0,0
4249951425,-132.077182938605,0,0,0
4249951430,-132.30283536541,0,0,0
