! FILETYPE CSV
! VERSION 3.0,1
! TIMESTAMP Thursday, 25 February 2021 04:50:54
! TIMEZONE (UTC+08:00) Kuala Lumpur, Singapore
! NAME Keysight Technologies
! MODEL N9916A
! SERIAL MY58312356
! FIRMWARE_VERSION A.11.26
! CORRECTION 
! Application SA
! SA Frequency Scan
!  CenterFreq 4250000000
!  SpanFreq 1000000
!  Num TracePoints 1001
!  ResolutionBW 30
!  VideoBW 30
!  RF Attenuation 15
!  Preamp OFF
!  External Gain 0
!  Detector Positive
!  TraceAvgCount 1 / 1
! Missing Trace TIMESTAMP... measurement incomplete... try using Single Sweep
! CHECKSUM 0605847463
! DATA Freq,SA Clear-Write,SA Blank,SA Blank,SA Blank
! FREQ UNIT Hz
! DATA UNIT dBm
BEGIN
4249500000,-102.314567565918,0,0,0
4249501000,-102.824020385742,0,0,0
4249502000,-103.187309265137,0,0,0
4249503000,-102.796661376953,0,0,0
4249504000,-102.471733093262,0,0,0
4249505000,-104.206336975098,0,0,0
4249506000,-100.332153320312,0,0,0
4249507000,-104.736587524414,0,0,0
4249508000,-100.440269470215,0,0,0
4249509000,-102.863273620605,0,0,0
4249510000,-104.501251220703,0,0,0
4249511000,-103.555740356445,0,0,0
4249512000,-103.475799560547,0,0,0
4249513000,-102.938865661621,0,0,0
4249514000,-104.166526794434,0,0,0
4249515000,-104.655487060547,0,0,0
4249516000,-103.630187988281,0,0,0
4249517000,-101.277297973633,0,0,0
4249518000,-101.387550354004,0,0,0
4249519000,-103.963279724121,0,0,0
4249520000,-102.911766052246,0,0,0
4249521000,-105.286254882812,0,0,0
4249522000,-104.678703308105,0,0,0
4249523000,-104.243965148926,0,0,0
4249524000,-101.689163208008,0,0,0
4249525000,-104.746528625488,0,0,0
4249526000,-104.799453735352,0,0,0
4249527000,-101.594970703125,0,0,0
4249528000,-102.186515808105,0,0,0
4249529000,-102.398887634277,0,0,0
4249530000,-101.323608398437,0,0,0
4249531000,-103.694145202637,0,0,0
4249532000,-102.755592346191,0,0,0
4249533000,-103.669921875,0,0,0
4249534000,-102.930450439453,0,0,0
4249535000,-101.964012145996,0,0,0
4249536000,-103.147468566895,0,0,0
4249537000,-103.875427246094,0,0,0
4249538000,-103.304786682129,0,0,0
4249539000,-101.037048339844,0,0,0
4249540000,-102.987892150879,0,0,0
4249541000,-103.808059692383,0,0,0
4249542000,-106.120498657227,0,0,0
4249543000,-101.447959899902,0,0,0
4249544000,-104.14070892334,0,0,0
4249545000,-101.710250854492,0,0,0
4249546000,-104.118034362793,0,0,0
4249547000,-101.923675537109,0,0,0
